Player,Fielders_score
GM Ritchie (AUS),8.342375479207922
Rajin Saleh (BDESH),8.338800679207921
MJ Slater (AUS),8.336322079207921
T Mupariwa (ZIM),8.33102207920792
NT Broom (NZ),8.330458279207921
Hashmatullah Shahidi (AFG),8.328791599999999
S Elworthy (SA),8.32851507920792
AS Joseph (WI),8.3234722
N Deonarine (WI),8.311386079207923
Sohaib Maqsood (PAK),8.3109304
HMCM Bandara (SL),8.30817927920792
Mohammad Wasim (PAK),8.298177679207921
HE van der Dussen (SA),8.293065400000001
M Vijay (INDIA),8.2840672
AD Poynter (IRE),8.280462079207922
RS Sodhi (INDIA),8.279232079207922
Sohrawordi Shuvo (BDESH),8.278079479207921
NC McGarrell (WI),8.278079479207921
Taufeeq Umar (PAK),8.277375799999998
PP Chawla (INDIA),8.2753782
SI de Saram (SL),8.27200507920792
CM Kuggeleijn (NZ),8.2643656
Mohammad Salman (PAK),8.095048879207921
KJ Wright (AUS),8.047159600000002
SM Davies (ENG),8.030399800000001
RR Pant (INDIA),7.734179800000001
Hannan Sarkar (BDESH),7.568952079207922
Junaid Khan (PAK),7.546021200000001
RM Hogg (AUS),7.521941079207922
MRJ Veletta (AUS),7.5148598
N Pooran (WI),7.513858000000001
Mohammad Amir (PAK),7.513568600000001
Syed Rasel (BDESH),7.503377
AD Mullally (ENG),7.502847800000001
Sarfraz Nawaz (PAK),7.4950764
Shafiul Islam (BDESH),7.4866226000000005
RIC Holder (WI),7.4860408000000005
SLV Raju (INDIA),7.481247879207921
Tapash Baisya (BDESH),7.478870400000002
Azhar Ali (PAK),7.470505800000001
NAM McLean (WI),7.466123879207921
Mirwais Ashraf (AFG),7.4661220792079215
SW Tait (AUS),7.4639192
Akram Khan (BDESH),7.463108600000001
GF Labrooy (SL),7.462120479207922
AR Adams (NZ),7.455983600000001
Shadab Khan (PAK),7.4543034000000015
CM Old (ENG),7.450707800000001
EC Rainsford (ZIM),7.450699079207922
ID Blackwell (ENG),7.4501714
BP Julian (AUS),7.4466584000000005
L Ngidi (SA),7.442371400000001
Manjural Islam (BDESH),7.438553079207922
IS Sodhi (NZ),7.4374166000000015
KR Pushpakumara (SL),7.431809479207921
PT Collins (WI),7.429042679207922
IG Butler (NZ),7.428572
VJ Marks (ENG),7.426140600000001
MG Burgess (NZ),7.420676279207922
RK Illingworth (ENG),7.417180679207921
W Larkins (ENG),7.413663000000001
SB Smith (AUS),7.413606000000001
MJR Rindel (SA),7.409954879207922
Mohammad Akram (PAK),7.408227800000001
TM Chappell (AUS),7.406382479207922
SR Thompson (IRE),7.402064679207922
AI Kallicharran (WI),7.3997726
DM Wellham (AUS),7.398127079207922
RP Burl (ZIM),7.397609
SS Iyer (INDIA),7.3940264
MR Ramprakash (ENG),7.3939934
LR Williams (WI),7.393431479207921
PADLR Sandakan (SL),7.3913498
Enamul Haque jnr (BDESH),7.38773
GS Ballance (ENG),7.374899600000001
DR Parry (WI),7.372211879207922
TL Seifert (NZ),7.094811279207922
PD McGlashan (NZ),7.065062079207921
Jahurul Islam (BDESH),6.8436
CJ McKay (AUS),6.642645800000001
C Pringle (NZ),6.631334479207922
C Sharma (INDIA),6.610413400000001
GC Small (ENG),6.6025458000000015
S Sreesanth (INDIA),6.600844600000001
Kuldeep Yadav (INDIA),6.597245800000001
Imam-ul-Haq (PAK),6.583416400000002
RP Snell (SA),6.579805879207922
NM Coulter-Nile (AUS),6.573930400000002
SHT Kandamby (SL),6.569482479207922
AC Voges (AUS),6.564911400000001
Taskin Ahmed (BDESH),6.563680600000001
S Prasanna (SL),6.561896800000001
S Randiv (SL),6.561399400000002
AW Greig (ENG),6.5589998000000005
GS Blewett (AUS),6.557610600000001
D Bishoo (WI),6.555310600000001
JL Carter (WI),6.555042879207923
KW Richardson (AUS),6.5546880000000005
CJ Tavare (ENG),6.554104200000001
Abdur Rehman (PAK),6.552788079207922
SR Patel (ENG),6.550449600000001
NM Lyon (AUS),6.548155800000002
Al Sahariar (BDESH),6.547856679207922
Naimur Rahman (BDESH),6.547856679207922
AIC Dodemaide (AUS),6.547486800000001
CJ Ferguson (AUS),6.5462532000000015
RN Lewis (WI),6.545070679207922
KJ Abbott (SA),6.544478679207922
Mohammad Mithun (BDESH),6.536726400000001
SR Gillespie (NZ),6.535763400000001
SW Masakadza (ZIM),6.534360200000001
SK Sharma (INDIA),6.533694279207922
KBJ Azad (INDIA),6.533174400000001
MK Pandey (INDIA),6.526094200000002
Sohag Gazi (BDESH),6.525981000000002
PP Ojha (INDIA),6.524865800000001
J Nyumbu (ZIM),6.5242928792079224
AG Huckle (ZIM),6.5241506792079225
DE Bernard (WI),6.523582879207923
CS Martin (NZ),6.523582879207923
JWA Taylor (ENG),6.522755000000001
B Muzarabani (ZIM),6.522024879207922
Mehrab Hossain jnr (BDESH),6.521244679207922
JL Denly (ENG),6.519637200000001
L Sivaramakrishnan (INDIA),6.517624079207922
CT Mutombodzi (ZIM),6.512512079207921
NG Jones (IRE),6.5120120792079215
PR Adams (SA),6.511585800000001
MN Hart (NZ),6.509784879207922
V Shankar (INDIA),6.509649400000002
SMA Priyanjan (SL),6.508653400000002
BG Rogers (ZIM),6.507379600000001
VJ Wells (ENG),6.501478079207922
Asif Iqbal (PAK),6.490860000000001
WR James (ZIM),5.872839079207921
BA Reid (AUS),5.7845494
TRO Payne (WI),5.781426279207921
TL Chatara (ZIM),5.769526079207922
IDR Bradshaw (WI),5.7503764792079215
AME Roberts (WI),5.747420000000001
CG Rackemann (AUS),5.7390248
ML Nkala (ZIM),5.7192550792079215
JP Bray (IRE),5.71835207920792
N Pradeep (SL),5.713814800000001
MG Hughes (AUS),5.700138800000001
Tushar Imran (BDESH),5.6974996792079216
RC Irani (ENG),5.694179000000001
Mujeeb Ur Rahman (AFG),5.693504000000002
FA Rose (WI),5.690017400000001
Nazmul Hossain (BDESH),5.688627200000001
DG Cork (ENG),5.688050200000001
MR Gillespie (NZ),5.6856442000000005
UC Hathurusingha (SL),5.6844856792079215
PH Edmonds (ENG),5.680843600000001
LS Pascoe (AUS),5.680298600000001
RJ Sidebottom (ENG),5.67971
Enamul Haque (BDESH),5.675823600000001
DJ Callaghan (SA),5.669352679207921
AH Omarshah (ZIM),5.667140479207921
Hasibul Hossain (BDESH),5.665412200000001
DL Underwood (ENG),5.662221079207922
Manjural Islam Rana (BDESH),5.6621560792079215
RT Robinson (ENG),5.662095679207922
Aftab Alam (AFG),5.6599636
TAM Siriwardana (SL),5.659394800000001
BC Hollioake (ENG),5.658936800000001
Karim Sadiq (AFG),5.658646279207921
VD Philander (SA),5.657494600000001
DJ Capel (ENG),5.657476000000001
MV Nagamootoo (WI),5.6568706792079215
Sharjeel Khan (PAK),5.6564072
EO Simons (SA),5.655868079207922
AK Sharma (INDIA),5.6556658
JK Lever (ENG),5.655203200000001
NB Mahwire (ZIM),5.654868079207922
JFM Morrison (NZ),5.6546998
MHN Walker (AUS),5.653444400000001
D Pretorius (SA),5.653350400000001
R Vinay Kumar (INDIA),5.653282000000001
RJ Harris (AUS),5.652270800000001
MM Sharma (INDIA),5.6486204
AJ Pycroft (ZIM),5.648592079207922
Mehrab Hossain (BDESH),5.643511879207921
CL King (WI),5.642688479207921
AC Agar (AUS),5.642576600000001
WM Darling (AUS),5.641365879207921
S Chattergoon (WI),5.640898279207922
TS Chisoro (ZIM),5.640823279207921
Umar Amin (PAK),5.640745000000001
WIA Fernando (SL),5.6402662
DK Liyanage (SL),5.638336879207921
DG Brownlie (NZ),5.637862079207922
EAR de Silva (SL),5.637228400000001
Yasir Shah (PAK),5.636584
AD Brown (ENG),5.634250000000001
B Wood (ENG),5.633733400000001
AD Gaekwad (INDIA),5.633468879207921
TP Kamungozi (ZIM),5.6333688792079215
FA Allen (WI),5.631388279207922
CD Cumming (NZ),5.630988679207921
VA Holder (WI),5.628445079207922
Harvinder Singh (INDIA),5.627858000000001
Mushfiqur Rahman (BDESH),5.6277284000000005
Shabir Noori (AFG),5.625414679207921
JJ Martin (INDIA),5.625122079207921
T Duffin (ZIM),5.619206000000001
Y Venugopal Rao (INDIA),5.612024800000001
ELR Stewart (SA),5.146711879207921
GA Manou (AUS),5.1416496
ADS Fletcher (WI),5.0603916
PJ Hughes (AUS),4.9267198
GN Edwards (NZ),4.900261879207922
CE Cuffy (WI),4.8598122
ARC Fraser (ENG),4.850817
Shahadat Hossain (BDESH),4.8490530000000005
Hamid Hassan (AFG),4.835181
MAR Samarasekera (SL),4.831743200000001
Mohammad Asif (Asia/PAK),4.831595
VB John (SL),4.8310518
Shapoor Zadran (AFG),4.8286734000000004
SM Ervine (ZIM),4.8274314
JW Hastings (AUS),4.8213404
JF Reid (NZ),4.8143298
SP Davis (AUS),4.8141740792079215
VC Drakes (WI),4.804641279207921
DS de Silva (SL),4.8045726
G Boycott (ENG),4.803785199999999
Arshad Ayub (INDIA),4.798625679207921
A Mishra (INDIA),4.796289
MJ Hoggard (ENG),4.795753200000001
GI Allott (NZ),4.795058679207921
JT Ball (ENG),4.795050399999999
M Hendrick (ENG),4.793944800000001
EE Hemmings (ENG),4.7933406000000005
NG Cowans (ENG),4.7927502
JW Dernbach (ENG),4.7885246
GN Yallop (AUS),4.7865608
DH Brain (ZIM),4.7823302000000005
TK Curran (ENG),4.7819958
PKD Chase (IRE),4.778636879207921
CA Best (WI),4.7763622792079214
BM Laird (AUS),4.7758922792079215
MH Dekker (ZIM),4.775742279207921
D Langford-Smith (IRE),4.771814879207921
KS Lokuarachchi (SL),4.771104879207921
BS Sandhu (INDIA),4.771074879207921
AN Petersen (SA),4.771046679207921
Sadiq Mohammad (PAK),4.769369879207921
I Udana (SL),4.766366
WW Daniel (WI),4.763937879207921
Sharafuddin Ashraf (AFG),4.76365447920792
Faheem Ashraf (PAK),4.762836000000001
JC Archer (ENG),4.7623164000000004
JM Vince (ENG),4.7622272
IM Chappell (AUS),4.7617202
WS Jayantha (SL),4.761588279207921
BR Hartland (NZ),4.7591492792079215
RMS Eranga (SL),4.7580386
Mohammad Nawaz (3) (PAK),4.757411879207921
PWH de Silva (SL),4.757111879207921
Wajahatullah Wasti (PAK),4.756745079207921
Shahriar Hossain (BDESH),4.75335
Ziaur Rahman (BDESH),4.753240479207921
Mohammad Hussain (PAK),4.752685079207921
T Shamsi (SA),4.7519192
B Warnapura (SL),4.750561679207921
RJ Kirtley (ENG),4.7499150000000006
SL Boock (NZ),4.7490804
RS Higgins (ZIM),4.748524479207921
BGK Walker (NZ),4.747684479207921
MD Moxon (ENG),4.746875
GH Worker (NZ),4.74588307920792
AFG Griffith (WI),4.743644879207921
RO Hurley (WI),4.743244679207921
SE Findlay (WI),4.743145079207921
DM Richards (WI),4.7429749999999995
RC Haynes (WI),4.740886679207921
Asif Ali (PAK),4.7406264
RD Brown (ZIM),4.738140479207921
TE Jesty (ENG),4.7339
JN Snape (ENG),4.7312996
Arafat Sunny (BDESH),4.7202672
RS Gavaskar (INDIA),4.7181223999999995
SC Khanna (INDIA),4.3190448792079215
Humayun Farhat (PAK),4.278452079207921
AM de Silva (SL),4.251200000000001
HAPW Jayawardene (SL),4.217411879207922
N Pothas (SA),4.2169996
RJ Campbell (AUS),4.2049
G Fowler (ENG),4.133334279207921
MJ McClenaghan (NZ),3.9637972
RD King (WI),3.963088279207921
GR Dilley (ENG),3.9517704
T Thushara (SL),3.933174679207921
R Telemachus (SA),3.9331368792079213
FH Edwards (WI),3.9320572000000005
WK McCallan (IRE),3.930796879207921
A Kuruvilla (INDIA),3.9291460000000002
DT Tiripano (ZIM),3.9247726000000007
Qasim Umar (PAK),3.914011879207921
G Miller (ENG),3.9139758000000002
DR Brown (ENG/SCOT),3.9134500000000005
CT Tremlett (ENG),3.9129796000000003
P Willey (ENG),3.9104914
Sikander Bakht (PAK),3.9068208792079213
KCG Benjamin (WI),3.9049448792079207
A McGrath (ENG),3.903441
BA Williams (AUS),3.9025296
BV Vitori (ZIM),3.901996879207921
MJ Mason (NZ),3.9019878792079212
WP Masakadza (ZIM),3.901641
PVD Chameera (SL),3.8997370000000005
KWR Fletcher (ENG),3.8973156792079213
AD Mascarenhas (ENG),3.8966532000000003
MR Adair (IRE),3.8939242000000003
NO Perry (WI),3.893506079207921
PCR Tufnell (ENG),3.892986
AM Phangiso (SA),3.892476079207921
M Hayward (SA),3.892425679207921
ASA Perera (SL),3.890649879207921
DR Flynn (NZ),3.8900952792079213
IP Butchart (ZIM),3.889932079207921
TL Best (WI),3.8889418
Anwar Ali (PAK),3.8888418000000002
Mohsin Kamal (PAK),3.887658079207921
JTC Vaughan (NZ),3.885345079207921
PJ Forrest (AUS),3.8841796000000004
Shahid Nazir (PAK),3.882970879207921
Hammad Azam (PAK),3.8807178
M van Jaarsveld (SA),3.8802604000000005
MC Henriques (AUS),3.8787678000000003
Nasir Jamal (AFG),3.878621679207921
HR Bryan (WI),3.8781966792079214
RE van der Merwe (NL/SA),3.878091679207921
ST Clarke (WI),3.8777110000000006
SB Bangar (INDIA),3.8759022
S Venkataraghavan (INDIA),3.8750596000000006
SS Pathirana (SL),3.8740932000000003
BR Blair (NZ),3.873896079207921
AM Bacher (SA),3.873896079207921
SC Joseph (WI),3.873436279207921
PA Hitchcock (NZ),3.8733462792079214
BD Julien (WI),3.872251879207921
V Rathour (INDIA),3.8721426
Mominul Haque (BDESH),3.8720770000000004
GM Strydom (ZIM),3.871911879207921
A Shahzad (ENG),3.8715678000000002
AC Bedade (INDIA),3.8710368792079213
AO Malhotra (INDIA),3.8710198000000005
BF Hastings (NZ),3.869329479207921
MP Maynard (ENG),3.8686342000000007
JA Richardson (AUS),3.8681842000000004
R Vijay Bharadwaj (INDIA),3.867508879207921
RK Kleinveldt (SA),3.867002079207921
RL Sanghvi (INDIA),3.866852079207921
PWA Mulder (SA),3.866777079207921
PWE Rawson (ZIM),3.866552079207921
RD Jackman (ENG),3.8661448000000003
Tareq Aziz (BDESH),3.8660520792079214
MK Tiwary (INDIA),3.8642030000000003
RM West (IRE),3.863903479207921
AA Mallett (AUS),3.863878279207921
GJ Batty (ENG),3.8637900000000003
GJ Cosier (AUS),3.862262079207921
RH Vance (NZ),3.862211679207921
GAHM Parkar (INDIA),3.862112079207921
TR Gripper (ZIM),3.862010079207921
RB Kanhai (WI),3.859254679207921
GD Campbell (AUS),3.8591176000000003
J Arun Lal (INDIA),3.8582842000000004
KED Carroll (IRE),3.8580116792079213
MF Kent (AUS),3.855191679207921
JW Wilson (NZ),3.8544996000000005
V Razdan (INDIA),3.851511879207921
GD Barlow (ENG),3.8508996000000004
RC Fredericks (WI),3.8477398000000003
D Elgar (SA),3.8466600000000004
RB Simpson (AUS),3.8447999999999998
BS Bedi (INDIA),3.84254
PC de Silva (SL),3.8354226000000002
T Bavuma (SA),3.82098
Ikram Alikhil (AFG),3.330939079207921
FM Engineer (INDIA),3.2547920792079212
Atiq-uz-Zaman (PAK),3.250711879207921
RD Robinson (AUS),3.2504120792079205
R Murray (ZIM),3.22406
PN Webb (NZ),3.221872079207921
PA Emery (AUS),3.216212079207921
TR Ambrose (ENG),3.2012600000000004
Adnan Akmal (PAK),3.1920596000000003
BB Chari (ZIM),3.101252079207921
TBA May (AUS),3.0765672792079206
Saleem Jaffar (PAK),3.0581428792079213
AH Gray (WI),3.0528422
S Wettimuny (SL),3.047396279207921
M Mbangwa (ZIM),3.032873879207921
MS Panesar (ENG),3.0318116
JN Mohammed (WI),3.029478479207921
AJ Traicos (ZIM),3.028378679207921
HK Bennett (NZ),3.0270608
KIW Wijegunawardene (SL),3.0257662792079207
RJW Topley (ENG),3.0248630000000003
RB Reid (NZ),3.0238598000000003
AP Kuiper (SA),3.0233836792079214
DW Headley (ENG),3.0206180000000002
AJ McKay (NZ),3.0204938
S Ramesh (INDIA),3.0198184792079212
MD Shanaka (SL),3.0197816000000004
Majid Khan (PAK),3.0197752792079213
RAP Nissanka (SL),3.0186100792079213
DM Benkenstein (SA),3.0185956792079214
PW Gunaratne (SL),3.0184900792079215
Sohail Khan (PAK),3.0152378000000004
Mohammad Saifuddin (BDESH),3.0126734
OD Gibson (WI),3.0121700000000002
Rashid Khan (PAK),3.0120302000000003
JP Behrendorff (AUS),3.0105200000000005
SM Boland (AUS),3.0103784
DAJ Bracewell (NZ),3.010269479207921
KC Brathwaite (WI),3.00788
JL Pattinson (AUS),3.0074198000000005
Faisal Iqbal (PAK),3.006631679207921
TCB Fernando (SL),3.004692679207921
RR Powar (INDIA),3.0018350000000003
Hazratullah Zazai (AFG),3.0018200000000004
DR Doshi (INDIA),3.000832079207921
Usman Ghani (AFG),3.0006316792079213
Azeem Hafeez (PAK),3.0004320792079207
AM Ellis (NZ),3.000192079207921
K Weeraratne (SL),2.999417279207921
Iqbal Qasim (PAK),2.999332079207921
LE Bosman (Afr/SA),2.997603679207921
DR Gilbert (AUS),2.9970604792079207
RB McCosker (AUS),2.997015479207921
A Turner (AUS),2.99695
MAWR Madurasinghe (SL),2.9949500000000002
CBRLS Kumara (SL),2.994790079207921
M Zondeki (Afr/SA),2.9947750792079213
GR Robertson (AUS),2.994700079207921
KJ Arnott (ZIM),2.9945500792079214
Usman Shinwari (PAK),2.9928556
LHD Dilhara (SL),2.992511879207921
N Madziva (ZIM),2.9924620792079213
MC Sorensen (IRE),2.992361879207921
AR Khurasiya (INDIA),2.992282079207921
Haroon Rasheed (PAK),2.992261679207921
AP Devcich (NZ),2.992162079207921
EJ Gray (NZ),2.988291679207921
M Labuschagne (AUS),2.988192079207921
PC Strydom (SA),2.988192079207921
ST Banerjee (INDIA),2.9879000000000007
JJ van der Wath (SA),2.9875918792079212
Mushtaq Mohammad (PAK),2.9875120792079213
A Martin (WI),2.986409879207921
Jai P Yadav (INDIA),2.986225
HJ Howarth (NZ),2.985611879207921
GR Viswanath (INDIA),2.9843720000000005
J Anderson (IRE),2.983437079207921
SV Bahutule (INDIA),2.983437079207921
FL Reifer (WI),2.9832370792079215
D Lloyd (ENG),2.9829370792079213
PJ Ingram (NZ),2.9828770792079213
R Strydom (IRE),2.982637079207921
T Kumaran (INDIA),2.982637079207921
STR Binny (INDIA),2.9820352
MW Alleyne (ENG),2.9810300000000005
RA Woolmer (ENG),2.9807996000000005
GM Ewing (ZIM),2.980768879207921
PA Jaques (AUS),2.9807000000000006
CPS Chauhan (INDIA),2.980568879207921
Khurram Manzoor (PAK),2.980508879207921
CJ Adams (ENG),2.97866
JJ Esmeijer (NL),2.978412079207921
AJ Redmond (NZ),2.978311679207921
CE Eksteen (SA),2.978212079207921
DA Stirling (NZ),2.978212079207921
SN Thakur (INDIA),2.9781632000000005
Faisal Hossain (BDESH),2.9779120792079214
DP Samaraweera (SL),2.977272079207921
CA Lynn (AUS),2.9768499999999998
LJ Koen (SA),2.976672079207921
ARM Opatha (SL),2.976072079207921
JN Malan (SA),2.9738120792079212
Iftikhar Ahmed (PAK),2.973712079207921
Shamsur Rahman (BDESH),2.97358
APB Tennekoon (SL),2.973262079207921
VRV Singh (INDIA),2.9731
K Verreynne (SA),2.972612079207921
SHA Rance (NZ),2.970812079207921
Joginder Sharma (INDIA),2.9707496
SD Jack (SA),2.9706120792079207
DB Rundle (SA),2.969412079207921
Abid Ali (PAK),2.96725
BA King (WI),2.9672
AB Barath (WI),2.9648090000000002
NA Saini (INDIA),2.9643580000000003
KV Sharma (INDIA),2.9548
SM Warnapura (SL),2.9476
AGD Wickremasinghe (SL),2.386512079207921
BT Foakes (ENG),2.293
D Dasgupta (INDIA),2.2928720792079207
MR Pydanna (WI),2.288312079207921
RJ Blakey (ENG),2.2822999999999998
Nurul Hasan (BDESH),2.2746999999999997
PA Browne (WI),2.261452079207921
Hafizur Rahman (BDESH),2.254012079207921
B Reddy (INDIA),2.2406996
GW Humpage (ENG),2.2388996000000003
JL Langer (AUS),2.2110230000000004
Shaheen Shah Afridi (PAK),2.1598326
WV Raman (INDIA),2.150702079207921
Ijaz Faqih (PAK),2.1494564792079207
Minhajul Abedin (BDESH),2.1494564792079207
AJ Ireland (ZIM),2.1471572792079208
Athar Ali Khan (BDESH),2.142963
GB Troup (NZ),2.137526079207921
HR Walsh (USA/WI),2.13642
PJW Allott (ENG),2.1363918
RM Ellison (ENG),2.1358849999999996
JN Maguire (AUS),2.1351350792079207
Danish Kaneria (PAK),2.1340122000000004
AC Dawson (SA),2.130329079207921
Zahid Fazal (PAK),2.130275079207921
KA Jamieson (NZ),2.1295999999999995
NM Kulkarni (INDIA),2.129418
MW Priest (NZ),2.128076679207921
ND Hirwani (INDIA),2.127878679207921
MW Pringle (SA),2.125557279207921
SA Ankola (INDIA),2.1244452000000003
PDRL Perera (SL),2.1238829999999997
Nafees Iqbal (BDESH),2.1233270792079213
Aizaz Cheema (PAK),2.1233184
KA Edwards (WI),2.123258079207921
CA Young (IRE),2.123237079207921
KH MacLeay (AUS),2.123207079207921
DL Amiss (ENG),2.1226902
GG Arnold (ENG),2.1221418
KD Ghavri (INDIA),2.1221129999999997
PJ Wiseman (NZ),2.1185972792079206
RO Hinds (WI),2.118297279207921
AJ Turner (AUS),2.1176994000000002
DR Hadlee (NZ),2.1174486000000003
SW Ambris (WI),2.117253879207921
TN Madondo (ZIM),2.116503879207921
C Overton (ENG),2.1158
T Banton (ENG),2.1146994
RG Petrie (NZ),2.1136616792079206
KEA Upashantha (SL),2.1136448792079205
LG Howell (NZ),2.113511679207921
RP de Groen (NZ),2.113511679207921
PL Harris (SA),2.1130992
SS Tiwary (INDIA),2.1130992
UWMBCA Welegedara (SL),2.1125328
TG Shaw (SA),2.1124332
GE Bradburn (NZ),2.111720679207921
HS Williams (SA),2.1116830792079204
G Sharma (INDIA),2.111360679207921
RJ Bright (AUS),2.111240679207921
LG Rowe (WI),2.111220279207921
TM Dowlin (WI),2.111120679207921
A Maregwede (ZIM),2.111120679207921
HT Davis (NZ),2.111120679207921
Bilal Asif (PAK),2.1101996
GK Robertson (NZ),2.108852079207921
Shahid Saeed (PAK),2.108852079207921
RR Kulkarni (INDIA),2.108852079207921
GA Paterson (ZIM),2.108732079207921
JJ Krejza (AUS),2.10849
Naved Latif (PAK),2.1083418000000003
BE Young (AUS),2.1073998
IW Callen (AUS),2.1071400000000002
MDK Perera (SL),2.1071196
P Lever (ENG),2.1066452792079207
TD Astle (NZ),2.1064952792079206
Rumman Raees (PAK),2.106345279207921
PLS Gamage (SL),2.106345279207921
KG Duers (ZIM),2.1052998000000005
JE Morris (ENG),2.104262079207921
MG Burmester (ZIM),2.1039620792079208
RGCE Wijesuriya (SL),2.1039620792079208
Naveen-ul-Haq (AFG),2.1029999999999998
G Cook (ENG),2.1022998000000004
A Nortje (SA),2.1022540792079205
KF Semple (WI),2.102183079207921
Faruk Ahmed (BDESH),2.102183079207921
KDK Vithanage (SL),2.1019398000000002
JM Wiener (AUS),2.1018830792079206
GRJ Roope (ENG),2.1017828792079207
DS Kulkarni (INDIA),2.1017196
Azhar Hossain (BDESH),2.101583079207921
B Mavuta (ZIM),2.101583079207921
CP Senanayake (SL),2.101583079207921
ED Solkar (INDIA),2.101583079207921
TMK Mawoyo (ZIM),2.101583079207921
NGB Cook (ENG),2.101011279207921
JT Smuts (SA),2.1008995999999995
S Ranatunga (SL),2.1003918
JA Burns (AUS),2.1001998000000004
B Laughlin (AUS),2.0997396
C Hemraj (WI),2.099711879207921
DJ Cullen (AUS),2.09964
MW Douglas (NZ),2.099511879207921
KPJ Warnaweera (SL),2.099409879207921
S Badrinath (INDIA),2.0993707999999995
GD Lloyd (ENG),2.099361879207921
LR Johnson (WI),2.099361879207921
Azam Khan (PAK),2.099361879207921
Yasir Arafat (PAK),2.0993586000000004
GRA de Silva (SL),2.099211879207921
EH Hutchinson (USA),2.099211879207921
D Gamage (SL),2.0985996
DJM Short (AUS),2.09805
Najmul Hossain Shanto (BDESH),2.0977516792079207
BJ McKechnie (NZ),2.0975562
Zahoor Elahi (PAK),2.0975184
Sarandeep Singh (INDIA),2.0974520792079208
Raees Ahmadzai (AFG),2.097251679207921
R Shepherd (WI),2.097092079207921
BE Hendricks (SA),2.0970518792079207
GJ Gilmour (AUS),2.097002079207921
IR Redpath (AUS),2.097002079207921
GB Stevenson (ENG),2.097
NV Radford (ENG),2.0967998
SCG MacGill (AUS),2.0962992000000003
PJK Mooney (IRE),2.09621207920792
TS Nethula (NZ),2.09604
D Paterson (SA),2.0953120792079205
KHRK Fernando (SL),2.095191
Saeed Azad (PAK),2.0951120792079205
PS Vaidya (INDIA),2.0951120792079205
LS Rajput (INDIA),2.0951120792079205
Abdur Rauf (PAK),2.094812079207921
J Cameron-Dow (IRE),2.094812079207921
Fareed Ahmad (AFG),2.094812079207921
JC Gamage (SL),2.094812079207921
AS Wassan (INDIA),2.0947332
HD Rutherford (NZ),2.0945120792079206
SP Terry (IRE),2.0944399999999996
MA Carberry (ENG),2.09424
AM Stuart (AUS),2.093911679207921
AM Salvi (INDIA),2.0936999999999997
JDF Vandersay (SL),2.0929992
PG Coman (NZ),2.0928116792079208
Mohammad Khalil (PAK),2.0928116792079208
Rizwan-uz-Zaman (PAK),2.0927116792079206
Morshed Ali Khan (BDESH),2.092211679207921
W Mwayenga (ZIM),2.092211679207921
DS Weerakkody (SL),2.092211679207921
Pervez Mir (PAK),2.092211679207921
Fahim Muntasir (BDESH),2.092211679207921
VR Brown (NZ),2.092211679207921
IT Shillingford (WI),2.090612079207921
Mohibullah Oryakhel (AFG),2.090612079207921
EH Mattis (WI),2.090612079207921
SMS Kaluperuma (SL),2.090012079207921
Mohammad Naim (BDESH),2.0899120792079207
MC Mendis (SL),2.0899120792079207
JK Moss (AUS),2.088712079207921
EA Essop-Adam (ZIM),2.088712079207921
B Yograj Singh (INDIA),2.0872998000000003
Yamin Ahmadzai (AFG),2.0846999999999998
Bilawal Bhatti (PAK),2.08422
Nazmul Islam (BDESH),2.08149
JV Paranjpe (INDIA),2.0795999999999997
PM Pushpakumara (SL),2.0690999999999997
EMDY Munaweera (SL),2.0690999999999997
MP Bicknell (ENG),2.0682708
MDJ Walker (NZ),2.0676996
Nasir Ahmed (BDESH),1.3362830792079208
Zulqarnain Haider (PAK),1.329712079207921
RD Woolley (AUS),1.3252120792079207
CI Dunusinghe (SL),1.3246120792079208
P Krishnamurthy (INDIA),1.3234120792079207
TV Mufambisi (ZIM),1.3037116792079206
WW Davis (WI),1.3015359999999998
SA Jayasinghe (SL),1.2937120792079206
RG Hart (NZ),1.2931120792079207
Javed Qadeer (PAK),1.2910120792079207
RW Tolchard (ENG),1.2910120792079207
Mohammad Salim (BDESH),1.2910120792079207
SI Mahmood (ENG),1.2889684
D Mohammed (WI),1.2849051999999999
JP Crawley (ENG),1.2812917999999998
CEH Croft (WI),1.2775737999999999
ST Gabriel (WI),1.2775239999999999
RO Collinge (NZ),1.2691396
B Stanlake (AUS),1.2631852
PM Siddle (AUS),1.261381
AG Wharf (ENG),1.2589455999999997
AR Kapoor (INDIA),1.2583887999999999
KTGD Prasad (SL),1.2571906
CEL Stuart (WI),1.2568179999999998
Rahat Ali (PAK),1.2565426
PJ Martin (ENG),1.2541272792079208
SG Peall (ZIM),1.2540420792079208
MP Jarvis (ZIM),1.2529498
SHU Karnain (SL),1.2516432792079208
SD Udal (ENG),1.249429
Mohammad Zahid (PAK),1.2476391999999998
PE McEwan (NZ),1.2468468792079206
PW Jarvis (ENG),1.2456492792079206
KM Curran (ZIM),1.2439539999999998
Taslim Arif (PAK),1.2427120792079207
Hasan Raza (PAK),1.2421056792079208
HF Gurney (ENG),1.241758
DE Malcolm (ENG),1.2417099999999999
G Dymock (AUS),1.2409296792079207
AJ Tye (AUS),1.2397851999999998
Kabir Ali (ENG),1.2397455999999998
Al-Amin Hossain (BDESH),1.2391396
KK Ahmed (INDIA),1.2386536
